timestamps,TP9,AF7,AF8,TP10,Right AUX
1786664748.0874054,2.685383439080594,-17.663303467446262,-9.334514599656858,18.837753836707325,-5.225064786590176
1786664748.0913117,5.744645135260383,-15.00776465629622,-10.675421985194976,16.899105885061623,-7.710718141024152
1786664748.095218,3.656890562648923,-11.683565905795632,-10.18704173037004,18.98741567770074,-9.942717033766069
1786664748.0991242,-0.4675063105389956,-9.98965189495971,-4.824714181672361,20.76490036326755,-7.323874157445256
1786664748.1030304,5.219408308988176,-8.050749733495408,-6.784752721366888,28.26146552876671,-11.064774548173917
1786664748.1069367,5.954998971237999,-9.424039012314962,-1.5650226745520106,30.426688732389504,-11.377103455159748
1786664748.110843,-2.6752777709645623,-9.407438798647926,-4.557431874214042,23.060485888010174,-11.078555161426653
1786664748.1147492,0.7198365673587155,-7.704788350686323,-5.15288081360018,19.722097264058107,-10.114043547558676
1786664748.1186554,0.56714911299044,-11.634184707915958,-15.553917142775704,4.340097409722669,-9.437844236060783
1786664748.1225617,0.05292974129372008,-9.684305861750678,-16.651429982874337,2.675955831324651,-4.912014631010958
1786664748.126468,6.203179444338229,-6.957531120366275,-15.194348862274001,-1.0764695704467613,-5.364288409174476
1786664748.1303742,8.38887642024926,-3.109876915755912,-9.956541882247068,2.116953318011735,-2.613538043432013
1786664748.1342804,12.069773959890838,3.1481463783184918,-10.587617829772823,2.252012731267472,-3.808881335245344
1786664748.1381867,9.026322104862627,0.49845639122110885,-0.04208362261566645,-4.140703680019315,-4.176074229010015
1786664748.142093,2.7283273878851224,2.968795480595818,-2.574630337451926,-5.419278050105701,-0.7285744560975707
1786664748.1459992,1.4072729109165505,7.906231602483148,-0.25775308065822156,-3.8770399341886908,-6.530291904759657
1786664748.1499054,6.850481846328535,1.8222117193494745,-3.1155430413573875,-5.473121735794946,-5.5028782949262105
1786664748.1538117,0.5562214518302131,1.758755633524692,-0.0523807930676321,-5.053595616458534,-6.7242739786165995
1786664748.157718,-1.9273425816456093,-6.478920649117905,-8.683820590408326,7.681019464001246,-3.4465527797403936
1786664748.1616242,-14.846488135454436,-8.457334250808085,-2.0762367622967415,7.926361928340844,-4.601272489406585
1786664748.1655304,-18.355323231327144,-14.050378121853145,1.6541122265339874,13.131338446161854,-0.15576307639864068
1786664748.1694367,-14.059199518963302,-15.217943392346177,2.3151076632341754,20.13867663850481,-5.371580069421905
1786664748.173343,-7.794389911564079,-15.373605212646124,-1.1943141958670114,19.057904762737987,-3.3352254057181323
1786664748.1772492,-5.677071153997758,-26.219202598962024,-5.0472161879766295,31.07637275128352,-4.001780468389747
1786664748.1811554,-13.760385063387712,-22.81443215637292,4.7366747083184855,28.013506977498217,-1.2057350693065974
1786664748.1850617,-9.308448161964172,-25.464157615787855,1.7799364472616233,23.51023915849725,1.0692849172770251
1786664748.188968,-8.76733565785085,-30.98347011654034,3.529895569885117,28.111913712955513,0.12057960381237537
1786664748.1928742,-13.316380403625132,-34.90043176091359,12.434414664008418,25.58246662317469,-1.4935040022801471
1786664748.1967804,-9.977739641856717,-30.549201678308922,5.20441866000323,7.696189949751796,-7.369133993348695
1786664748.2006867,-4.450774535914914,-30.963610019085387,1.2607047522018537,-3.0409529808095837,-10.29300704174908
1786664748.204593,-3.405872275735192,-27.281195479314786,0.6706096335949634,3.2539967362785447,-6.249256560619609
1786664748.2084992,12.337718971292759,-25.09277160392592,3.949227777378483,1.5498149418269085,-1.864986209023155
1786664748.2124054,2.6629807264350993,-18.381148703690748,-0.8501182562308021,-0.7593845161664401,-3.3650764689883905
1786664748.2163117,5.23615712737274,-22.233725773378946,3.147260008672637,-0.44753491314637905,-2.1240073393509444
1786664748.220218,9.682350669579781,-22.658296374503973,4.602947515520833,-8.222154367817154,2.655503933910726
1786664748.2241242,9.60772180053852,-15.484928551427975,-0.22176925460045327,-13.12407139554826,0.14387344479240582
1786664748.2280304,9.072732291410317,-10.763397660396127,1.226454916718029,-10.72807155896493,-3.052499040227861
1786664748.2319367,0.3709753524714676,-3.355127234901035,-4.1399832959624385,-10.25675169795741,-0.9866214615297513
1786664748.235843,-3.8040336192892923,-1.8085465127099285,-8.867264118197141,-19.860864073580913,-0.18677408947862328
1786664748.2397492,-1.774367497424542,-0.6306919744940425,-12.594864964708064,-9.073736823297361,3.6363719483928887
1786664748.2436554,-8.1293879158723,3.89335375947117,-5.827715638952117,-9.636012514379829,-2.135682963666529
1786664748.2475617,-11.203194014535741,-2.994567058566777,-3.9083380451690006,-1.8464072665132958,3.9213293458276772
1786664748.251468,-14.326226965482777,-0.7307984844868903,-0.8704936679329278,-3.3451115171416417,2.2654904105719083
1786664748.2553742,-17.06375007441456,0.6382097784092057,0.028024997423115386,2.1025322888955924,-2.1778896988860414
1786664748.2592804,-20.705633271795833,3.968283367121709,2.9085876412672236,14.704749449084407,-0.3810674130465349
1786664748.2631867,-19.11237072916013,3.7478981531929723,-6.401106262427282,22.977018714525713,2.1720991892091304
1786664748.267093,-13.92146652999789,11.910727239156717,-5.200610328137833,28.15153128932639,-2.403436381257926
1786664748.2709992,-4.869701092261832,10.889955370330552,-8.04284866568018,22.306938421743908,-2.796717992256516
1786664748.2749054,1.574957394002515,7.780888332213212,-3.4152724253412323,31.512143802206033,0.8438663017264387
1786664748.2788117,-0.13440813988089761,11.068520822781114,-8.479926538568611,35.40128794013831,-3.4142009060416663
1786664748.282718,-0.3709932291399056,17.9138174029123,-3.016956101518102,28.021300176809778,1.86510619362121
1786664748.2866242,4.528200814821202,22.23724665897504,-7.268229882484604,28.27492399025401,1.8269882274717244
1786664748.2905304,3.416223995552307,27.31511722164947,-2.1302961200533024,35.304585099621455,-0.5935393865041788
1786664748.2944367,7.644729094220507,28.717027996350396,-1.1305529720926506,34.90431844401615,5.142569800838231
1786664748.298343,12.393062963524088,17.029707116910494,-11.411688031952895,32.867532621030215,4.759836825842237
1786664748.3022492,14.195995487420772,7.003432677020687,-11.045317273159087,27.13863962550064,7.441832546263354
1786664748.3061554,16.89403210406016,0.025934431075535613,-4.577649243425508,23.919950735224663,0.4856776771435497
1786664748.3100617,15.394362778688818,4.394904440218624,-3.7783309684497253,27.463290327277907,-2.245430517508356
1786664748.313968,9.694212628801505,-1.0615127967164146,-4.901487129518431,15.689576864695436,-0.3350319330695168
1786664748.3178742,12.323216529177657,-3.1162034758133976,-5.481354330578966,11.216156951192751,4.455709340109892
1786664748.3217804,6.394298706934915,-6.22957573862726,-5.864759253392475,3.093429245004498,6.966833937411209
